Frame,LIE_00001[EELEC],LIE_00001[EVDW],[ETOTAL]
523,-16.7302,-0.4137,-17.1439
524,-19.2588,0.2487,-19.0101
525,-18.1538,-0.3166,-18.4704
526,-14.2057,-0.668,-14.8737
527,-20.4148,1.2727,-19.1421
528,-20.9284,1.7613,-19.1671
529,-19.9758,0.4156,-19.5602
530,-19.8162,0.4619,-19.3543
531,-16.7579,-0.45,-17.2079
532,-15.8115,-0.3103,-16.1218
533,-17.6725,-0.3594,-18.0319
534,-16.7934,-0.3839,-17.1773
535,-19.5301,0.3785,-19.151600000000002
536,-22.0355,2.9009,-19.1346
537,-21.3715,2.0212,-19.3503
538,-21.4895,1.4109,-20.078599999999998
539,-19.4021,1.3245,-18.0776
540,-19.0441,0.7663,-18.2778
541,-19.4134,0.0897,-19.3237
542,-17.4814,-0.335,-17.8164
543,-17.4269,-0.3448,-17.7717
544,-19.6536,0.6049,-19.0487
545,-20.2539,0.3728,-19.8811
546,-15.8709,-0.5088,-16.3797
547,-19.2768,0.6936,-18.5832
548,-14.7629,-0.7317,-15.4946
549,-15.7141,-0.7406,-16.4547
550,-13.2511,-0.606,-13.857099999999999
551,-14.0836,-0.7142,-14.7978
552,-19.8325,0.3192,-19.5133
553,-14.9878,-0.7518,-15.7396
554,-17.5405,-0.1512,-17.6917
555,-16.4169,-0.5984,-17.0153
556,-19.1424,0.7665,-18.375899999999998
557,-18.7908,0.1568,-18.634
558,-17.8898,0.0988,-17.791
559,-20.9504,0.9257,-20.0247
560,-17.826,1.0332,-16.7928
561,-18.7453,0.0465,-18.6988
562,-16.7972,-0.5284,-17.3256
563,-14.2919,-0.6743,-14.9662
564,-19.4571,1.3278,-18.1293
565,-17.1875,0.0932,-17.0943
566,-16.4326,-0.2861,-16.718700000000002
567,-17.961,-0.4209,-18.381899999999998
568,-19.7857,0.3617,-19.424
569,-18.0894,0.1444,-17.945
570,-17.8954,-0.4821,-18.377499999999998
571,-20.9536,1.6194,-19.334200000000003
572,-18.5751,0.4424,-18.1327
573,-21.6223,1.2906,-20.331699999999998
574,-22.3567,1.8217,-20.535
575,-15.5841,-0.7069,-16.291
576,-17.0976,-0.4004,-17.498
577,-19.4621,0.5359,-18.926199999999998
578,-18.9888,0.4028,-18.586000000000002
579,-20.1636,1.0174,-19.1462
580,-22.1598,2.199,-19.9608
581,-16.6824,-0.5044,-17.1868
582,-20.8386,1.3107,-19.5279
583,-18.3039,-0.0008,-18.3047
584,-14.7227,-0.5083,-15.231
585,-21.209,2.091,-19.118
586,-20.946,1.8881,-19.0579
587,-20.9788,0.8743,-20.104499999999998
588,-18.9774,0.2063,-18.7711
589,-19.2402,0.2923,-18.9479
590,-20.3442,1.3359,-19.008300000000002
591,-19.3497,0.4431,-18.906599999999997
592,-19.019,0.5254,-18.493599999999997
593,-18.7144,0.4767,-18.2377
594,-19.6643,0.6092,-19.0551
595,-14.5545,-0.7902,-15.344700000000001
596,-17.7012,0.5815,-17.1197
597,-14.7181,-0.4929,-15.211
598,-20.8463,1.5578,-19.2885
599,-21.9509,1.7537,-20.197200000000002
600,-15.8629,-0.6677,-16.5306
601,-19.1164,-0.0098,-19.126199999999997
602,-17.1419,0.266,-16.8759
603,-20.9774,0.7804,-20.197
604,-21.0747,1.4757,-19.599
605,-17.5116,0.1077,-17.4039
606,-18.1135,0.6903,-17.423199999999998
607,-20.691,1.1132,-19.5778
608,-17.2107,0.0569,-17.1538
609,-17.2713,-0.4523,-17.7236
610,-17.0616,-0.3104,-17.372
611,-15.9566,-0.5275,-16.4841
612,-21.414,3.1383,-18.2757
613,-18.4864,0.2266,-18.2598
614,-20.2133,1.5768,-18.6365
615,-17.8082,-0.381,-18.1892
616,-20.0386,1.0704,-18.9682
617,-18.4059,-0.228,-18.6339
618,-16.3225,-0.2956,-16.618100000000002
619,-21.1523,3.1678,-17.9845
620,-19.087,-0.1032,-19.1902
621,-16.2374,-0.6647,-16.9021
622,-18.3907,0.5085,-17.882199999999997
623,-15.8195,-0.5653,-16.3848
624,-14.7776,-0.7287,-15.5063
625,-19.4824,0.3851,-19.097299999999997
626,-17.9344,-0.0967,-18.0311
627,-18.799,1.208,-17.591
628,-16.4021,-0.4851,-16.8872
629,-17.8601,-0.3197,-18.1798
630,-21.3556,3.2127,-18.142899999999997
631,-18.2654,0.1609,-18.104499999999998
632,-18.2296,-0.0762,-18.3058
