Frame,LIE_00001[EELEC],LIE_00001[EVDW],[ETOTAL]
404,-42.991,0.0563,-42.9347
405,-54.3392,1.1229,-53.2163
406,-56.7442,1.6284,-55.1158
407,-59.1274,2.7816,-56.345800000000004
408,-50.8628,1.0131,-49.8497
409,-56.0689,1.518,-54.5509
410,-50.4759,0.4016,-50.0743
411,-61.5707,3.83,-57.740700000000004
412,-52.4967,1.2269,-51.2698
413,-55.9262,2.4897,-53.4365
414,-45.8937,0.3616,-45.5321
415,-53.6492,1.1474,-52.5018
416,-51.5215,1.2978,-50.2237
417,-49.0829,0.5107,-48.5722
418,-56.7727,2.4818,-54.2909
419,-52.1092,0.7385,-51.3707
420,-57.7607,2.554,-55.2067
421,-48.4178,0.3544,-48.0634
422,-54.8323,1.5772,-53.2551
423,-56.2989,1.1552,-55.1437
424,-56.6608,1.8609,-54.7999
425,-54.5267,1.5872,-52.939499999999995
426,-54.1999,1.057,-53.1429
427,-49.235,0.6839,-48.5511
428,-48.343,0.5043,-47.8387
429,-51.956,1.9232,-50.0328
430,-57.3179,2.2452,-55.072700000000005
431,-53.2678,1.5424,-51.7254
432,-47.0094,0.4599,-46.5495
433,-56.481,2.0969,-54.384100000000004
434,-52.7965,1.1043,-51.6922
435,-51.1003,0.8439,-50.2564
436,-52.0096,1.1057,-50.9039
437,-55.7707,1.9287,-53.842
438,-48.386,0.3015,-48.084500000000006
439,-42.4327,-0.0386,-42.4713
440,-50.7155,0.6924,-50.0231
441,-50.2381,0.8115,-49.4266
442,-56.4299,1.5619,-54.868
443,-50.4112,1.0385,-49.3727
444,-49.4155,0.4768,-48.938700000000004
445,-50.7664,0.7094,-50.056999999999995
446,-52.9312,1.0338,-51.8974
447,-53.177,1.0173,-52.1597
448,-44.8783,0.3188,-44.5595
449,-46.2792,0.2391,-46.0401
450,-58.514,3.3478,-55.1662
451,-55.5594,1.6362,-53.923199999999994
452,-52.2722,0.6339,-51.6383
453,-45.5774,0.0692,-45.508199999999995
454,-49.8155,0.7381,-49.0774
455,-52.7348,1.5537,-51.1811
456,-60.7579,3.4834,-57.274499999999996
457,-53.4166,1.4864,-51.9302
458,-59.3043,2.0081,-57.2962
459,-57.6127,2.5335,-55.0792
460,-50.7814,0.9934,-49.788
461,-53.1722,0.8749,-52.2973
462,-47.3828,0.5417,-46.841100000000004
463,-60.8364,3.2916,-57.544799999999995
464,-54.7435,1.2384,-53.5051
465,-58.0473,1.8224,-56.2249
466,-57.5508,2.2644,-55.2864
467,-53.4577,1.1543,-52.3034
468,-50.1635,0.6116,-49.551899999999996
469,-56.9612,2.0509,-54.9103
470,-56.7062,1.4696,-55.2366
471,-54.0897,1.6253,-52.4644
472,-55.6662,2.1691,-53.4971
473,-61.6369,2.9985,-58.6384
474,-55.7632,1.5134,-54.2498
475,-48.8319,0.5549,-48.277
476,-52.384,1.1086,-51.2754
477,-50.7593,0.9409,-49.818400000000004
478,-44.3354,0.4365,-43.8989
479,-55.7147,1.9237,-53.791000000000004
480,-51.9919,0.9075,-51.0844
481,-50.8553,0.8825,-49.9728
482,-56.6778,2.0112,-54.666599999999995
483,-48.3365,0.2644,-48.0721
484,-59.9351,2.9611,-56.974
485,-56.178,2.0562,-54.1218
486,-43.3896,0.2341,-43.1555
487,-54.329,1.652,-52.677
488,-45.6179,0.1403,-45.477599999999995
489,-54.3215,1.2803,-53.0412
